id,emd,date,sgg,manhole,flooding,hour_max,day_rain,slope,elevation,Rivr_Near,rainT_Near,pump_near,sewer_Near
1,개봉제1동,2012-07-05,구로구,633,0,13.9993,45.0011,0.359732985,18.28420067,125.5275992,6990.639439,768.9452026,412
2,개봉제1동,2012-07-06,구로구,633,0,39.4996,131.498,0,16.58679962,145.9255523,6842.955649,949.4442327,305
3,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.322685987,19.02899933,600.4616813,6185.205769,1604.587575,761.623916
4,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.476350009,19.66119957,562.7514236,6247.336928,1514.642657,700.3323734
5,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.558589995,19.80669975,573.2889972,6236.194997,1522.682955,711.4572566
6,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,2.842489958,20.42980003,858.3563095,5908.478691,1813.721148,967.1686699
7,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.440490007,19.86510086,610.0179342,6206.170097,1524.571143,743.4264732
8,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.440490007,19.79220009,616.2341872,6194.617977,1542.648536,753.7178189
9,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.558589995,19.55459976,583.8254715,6225.054091,1530.761651,722.581629
10,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.440490007,19.86510086,606.1108661,6205.241465,1536.538357,743.1003294
11,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.65290302,19.86510086,629.0796613,6185.89174,1536.982019,763.598674
14,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.65290302,19.5807991,642.8430805,6171.479325,1545.399462,777.9994579
15,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.649554014,18.30890083,515.9599857,6283.837222,1514.989962,662.5447746
16,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,1.245079994,25.53910065,901.478117,5835.030648,2214.713314,784.3792474
17,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,1.148259997,18.93009949,446.0288869,6375.873016,1417.777623,572.8797204
18,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.63667202,18.71459961,578.7980107,6199.015048,1616.94798,749.7282088
22,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.0543814,17.74099922,487.3497773,6341.943444,1423.440586,609.4697192
26,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.983511984,19.55459976,595.8981795,6205.723349,1557.610967,741.0054602
27,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.476350009,19.66119957,543.7185643,6267.323168,1500.592956,680.3524144
30,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.557801008,18.92440033,526.429395,6284.352869,1490.995615,663.1243684
31,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.557801008,18.30890083,520.6531703,6284.050597,1504.179097,662.5942535
32,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.614314973,18.12680054,518.7109158,6300.742726,1463.94764,648.5371951
33,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,2.933729887,22.77589989,840.3498176,5897.403417,1977.779977,840.4126115
35,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,2.396100044,22.29560089,740.2467969,5998.764158,1902.89757,770.3991218
37,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,3.481630087,24.46159935,1054.041048,5680.429593,2143.977561,1003.608376
38,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.440490007,19.86510086,620.1555101,6195.397286,1531.117262,754.1453773
39,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,11.4673996,42.72589874,1198.710247,5538.329614,2404.968947,1069.517232
40,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.614314973,18.12680054,523.6921543,6300.570954,1455.343313,650.0864921
43,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.712700009,18.86240005,473.7003244,6387.938385,1344.780066,577.4744635
44,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,10.42310047,29.28479958,672.771651,6062.787655,1901.084011,687.0963919
46,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.84692502,21.66250038,1070.829719,5685.183418,1992.558964,1106.191998
47,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0.697851002,19.73620033,691.6279172,6094.575316,1651.641409,851.8605573
48,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,1.134209991,19.86510086,625.6209442,6196.214291,1516.218221,755.3435097
51,개봉제1동,2012-07-13,구로구,633,1,54.0005,64.5025,0,19.83090019,1199.480662,5545.071701,2139.156904,1184.664344
55,개봉제1동,2012-08-14,구로구,633,0,8.4997,15.9999,6.128509998,27.07769966,356.8853274,7026.961329,425.5994479,874
56,개봉제1동,2012-08-15,구로구,633,0,37.0013,155.4988,0.677091002,18.32369995,350.2794837,6884.410125,648.484789,668
57,개봉제1동,2012-08-16,구로구,633,0,0,0,2.495500088,20.10140038,352.6149775,6729.396704,885.5935732,519
58,개봉제1동,2012-08-20,구로구,633,0,18.4991,67.9998,2.053319931,24.07519913,402.782863,6347.482221,1631.470045,623
59,개봉제1동,2012-08-21,구로구,633,0,32.4999,106.0009,0.499653995,17.26049995,400.0411498,6478.024406,1272.833012,495
60,개봉제1동,2012-08-22,구로구,633,0,10.0004,24.0019,1.838969946,19.41230011,483.4291426,6283.092338,1603.662436,674
61,개봉제1동,2012-08-23,구로구,633,0,0.9998,0.9998,0.649662971,19.59449959,530.1061147,6330.900602,1378.929663,636
80,개봉제2동,2012-07-05,구로구,633,0,13.8236,45.2772,3.60619998,18.80080032,136.6329852,7586.922528,744.4007387,739
81,개봉제2동,2012-07-06,구로구,633,0,39.3992,130.996,1.273699999,21.86359978,503.8236279,7372.104201,1190.211813,437
82,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,0,14.91959953,392.4994767,7300.312731,1098.167563,354.0088732
83,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,0.341015011,14.91959953,406.0092313,7314.786815,1102.480542,368.5969092
84,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,5.227839947,21.87949944,34.43432355,6784.112283,1473.324315,319.8704099
85,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,4.029240131,22.69219971,194.1125714,7052.357837,1162.835551,112.0624975
87,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,4.023439884,22.69219971,202.3095354,7049.582501,1184.898542,118.5222253
88,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,0,16.03210068,382.9396394,7305.883304,1079.1333,359.6881859
90,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,4.24533987,21.56879997,178.0974997,7025.529741,1184.540387,94.55438735
91,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,0.341015011,18.82150078,432.2866184,7322.383867,1131.810887,378.1685871
93,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,4.708610058,21.56879997,176.0551141,7011.561852,1208.686552,97.71923029
94,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,0,18.32850075,306.3861181,7281.338587,997.7301994,347.3793759
95,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,4.023439884,23.81970024,193.2582582,7038.108297,1189.697368,109.7831077
97,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,3.931099892,20.98010063,144.9387752,6977.479298,1215.633848,76.71368878
99,개봉제2동,2012-07-13,구로구,633,1,54.126,65.13,0,16.45190048,430.4423401,7412.817554,1037.977226,469.4614867
100,개봉제2동,2012-08-14,구로구,633,0,8.4244,15.9748,10.6729002,45.3409996,457.0370598,7260.459586,1301.222397,374
101,개봉제2동,2012-08-15,구로구,633,0,37.3276,155.1976,9.141850471,21.33309937,66.90078729,7579.511143,562.9403317,837
102,개봉제2동,2012-08-16,구로구,633,0,0,0,3.084769964,21.55760002,406.5833639,7270.465073,1174.947722,334
103,개봉제2동,2012-08-20,구로구,633,0,18.2732,67.9496,11.57009983,25.73270035,304.5307184,7388.922382,836.2787018,507
104,개봉제2동,2012-08-21,구로구,633,0,32.4748,106.2268,0,17.85409927,327.9240288,7255.666803,1054.228604,312
105,개봉제2동,2012-08-22,구로구,633,0,10.1008,24.4788,19.21649933,74.29229736,370.7637847,7119.173906,1435.889205,367
106,개봉제2동,2012-08-23,구로구,633,0,0.9496,0.9496,3.728549957,16.94659996,83.8308955,7562.364183,326.2700708,998
125,개봉제3동,2012-07-05,구로구,633,0,14,45,9.669739723,20.21409988,93.13625534,8008.075056,1994.181362,1299
126,개봉제3동,2012-07-06,구로구,633,0,39.5,131.5,8.913969994,23.84490013,127.0080512,7985.873782,1622.838019,1105
127,개봉제3동,2012-07-13,구로구,633,1,54,64.5,0,18.76469994,245.5263402,7683.806909,1168.061549,737.8389416
128,개봉제3동,2012-07-13,구로구,633,1,54,64.5,0,17.95129967,410.1066458,7516.110368,1222.33801,581.1674286
129,개봉제3동,2012-07-13,구로구,633,1,54,64.5,0,18.67869949,247.4595641,7682.382852,1285.173496,749.4459536
130,개봉제3동,2012-07-13,구로구,633,1,54,64.5,0,17.10549927,456.0435417,7470.9544,1135.417228,525.8229044
131,개봉제3동,2012-07-13,구로구,633,1,54,64.5,0,15.66219997,386.6112247,7538.834468,1212.168496,601.0430772
132,개봉제3동,2012-07-13,구로구,633,1,54,64.5,0,17.86730003,398.7476523,7533.468275,1279.717127,610.6455994
133,개봉제3동,2012-08-14,구로구,633,0,8.5,16,14.20930004,49.52389908,316.9241128,7858.574009,1755.009016,1069
134,개봉제3동,2012-08-15,구로구,633,0,37,155.5,0.209849998,18.49020004,88.85754871,7920.289916,1505.450424,1014
135,개봉제3동,2012-08-16,구로구,633,0,0,0,0.317503989,18.24160004,140.7596311,7887.423325,1528.847924,994
136,개봉제3동,2012-08-20,구로구,633,0,18.5,68,12.75129986,54.89239883,374.070822,7728.272614,1855.616211,1045
137,개봉제3동,2012-08-21,구로구,633,0,32.5,106,9.777549744,38.28440094,276.6370312,7808.625087,1603.102761,960
138,개봉제3동,2012-08-22,구로구,633,0,10,24,0,16.29739952,59.6119326,7868.42458,1325.299439,930
139,개봉제3동,2012-08-23,구로구,633,0,1,1,11.45580006,74.11990356,433.6549371,7664.782882,1844.255603,1001
158,고덕제1동,2012-07-05,강동구,546,0,20.5,61,6.107560158,45.12049866,1399.188025,2132.84264,2018.986955,1665
159,고덕제1동,2012-07-06,강동구,546,0,51.5,140,5.056940079,47.14810181,1369.431039,2087.778819,1976.917601,1710
160,고덕제1동,2012-07-13,강동구,546,0,30,39,2.698280096,38.41130066,1097.31455,1482.045731,1556.152904,2317
161,고덕제1동,2012-08-14,강동구,546,0,3,6.5,4.297639847,46.97639847,1242.876726,1936.321989,1832.641389,1861
162,고덕제1동,2012-08-15,강동구,546,1,52,164,0.794749022,35.35660172,722.0555821,1609.515703,1314.200375,2271.01793
163,고덕제1동,2012-08-15,강동구,546,1,52,164,1.426830053,34.88240051,636.1453788,1526.364984,1212.304598,2372.964904
165,고덕제1동,2012-08-15,강동구,546,1,52,164,0.0938849,30.66399956,566.8153367,1605.125578,1191.003743,2353.512639
166,고덕제1동,2012-08-15,강동구,546,1,52,164,2.28305006,33.65850067,541.4917954,1431.888428,1091.570795,2494.045234
169,고덕제1동,2012-08-16,강동구,546,0,0,0,2.38718009,40.31420135,1061.213578,1420.368281,1502.531189,2375
170,고덕제1동,2012-08-20,강동구,546,0,21.5,101,2.692960024,36.64609909,1039.071885,1512.015903,1523.30581,2285
171,고덕제1동,2012-08-21,강동구,546,0,30.5,138.5,4.714930058,49.82130051,1283.882244,2237.284412,2022.897209,1571
172,고덕제1동,2012-08-22,강동구,546,0,8,23,3.863940001,53.57149887,1126.789493,1887.771662,1727.677156,1919
173,고덕제1동,2012-08-23,강동구,546,0,0,0,1.34552002,33.68980026,889.5930882,1514.54128,1407.632809,2298
192,고덕제2동,2012-07-05,강동구,546,0,20.5,61,3.078939915,34.76850128,991.4425307,976.6777777,1285.636416,2714
193,고덕제2동,2012-07-06,강동구,546,0,51.5,140,1.704069972,27.49510002,632.1709254,575.8410739,1195.133794,3050
194,고덕제2동,2012-07-13,강동구,546,0,30,39,2.450289965,36.00849915,533.4623332,467.237252,935.8346214,3296
195,고덕제2동,2012-08-14,강동구,546,0,3,6.5,1.87074995,37.11259842,546.4197319,488.4678364,891.4136378,3316
196,고덕제2동,2012-08-15,강동구,546,1,52,164,2.499949932,29.66659927,154.7617021,244.4779147,966.1272827,3693.908948
197,고덕제2동,2012-08-15,강동구,546,1,52,164,4.068200111,33.0617981,463.4014212,1211.084948,886.169336,2740.101406
198,고덕제2동,2012-08-15,강동구,546,1,52,164,3.536619902,34.3728981,423.3882396,475.0690089,735.7933856,3552.284699
199,고덕제2동,2012-08-16,강동구,546,0,0,0,2.908940077,35.79489899,637.3068539,609.6707543,807.1804493,3281
200,고덕제2동,2012-08-20,강동구,546,0,21.5,101,2.733799934,34.87480164,513.2566286,492.1555803,785.9564368,3434
201,고덕제2동,2012-08-21,강동구,546,0,30.5,138.5,5.368169785,40.48540115,487.3185713,1137.610736,865.6212035,2798
202,고덕제2동,2012-08-22,강동구,546,0,8,23,2.220050097,33.91400146,415.8657989,431.9312794,781.7694389,3545
203,고덕제2동,2012-08-23,강동구,546,0,0,0,2.441679955,37.27349854,521.8005409,596.5610312,715.2101933,3368
222,고척제2동,2012-07-05,구로구,633,0,13.1264,46.3728,6.769889832,22.3458004,613.8786442,6307.040638,1297.165982,703
223,고척제2동,2012-07-06,구로구,633,0,39.0008,129.004,8.693670273,38.40110016,788.5943583,6148.076288,1357.096188,879
224,고척제2동,2012-07-13,구로구,633,1,54.624,67.62,6.100080013,29.7928009,1364.865402,5640.617164,1619.747979,1297.24688
225,고척제2동,2012-07-13,구로구,633,1,54.624,67.62,1.561239958,25.22649956,1279.081842,5803.597354,1480.910013,1364.978896
226,고척제2동,2012-07-13,구로구,633,1,54.624,67.62,4.66339016,23.11219978,1123.391541,5960.882543,1349.06188,1211.201626
227,고척제2동,2012-07-13,구로구,633,1,54.624,67.62,0.879917979,18.55599976,589.0893203,6271.75437,1408.208118,696.0703271
229,고척제2동,2012-07-13,구로구,633,1,54.624,67.62,0.879917979,18.55599976,593.6756705,6272.221688,1398.906748,698.7035192
230,고척제2동,2012-07-13,구로구,633,1,54.624,67.62,4.96352005,27.36330032,1181.966991,5852.503088,1469.034263,1268.241573
232,고척제2동,2012-07-13,구로구,633,1,54.624,67.62,0.742909014,18.55660057,673.9841271,6169.627985,1486.038821,791.6038481
233,고척제2동,2012-07-13,구로구,633,1,54.624,67.62,2.661989927,23.83930016,882.6773827,5901.521235,1764.460396,1027.211058
235,고척제2동,2012-07-13,구로구,633,1,54.624,67.62,0.879917979,18.55599976,600.6774374,6257.910549,1418.415495,708.9357302
236,고척제2동,2012-07-13,구로구,633,1,54.624,67.62,1.698119998,19.22450066,1108.187919,5997.738788,1209.068078,1132.837876
237,고척제2동,2012-08-14,구로구,633,0,8.1256,15.8752,4.524869919,27.64949989,826.6829546,6055.839577,1483.89228,931
238,고척제2동,2012-08-15,구로구,633,0,38.6224,154.0024,5.368700027,31.59869957,997.7846452,5819.940916,1737.700164,1136
239,고척제2동,2012-08-16,구로구,633,0,0,0,3.74251008,33.13650131,1061.332795,5823.119843,1630.443009,1171
240,고척제2동,2012-08-20,구로구,633,0,17.3768,67.7504,5.71818018,36.45830154,1064.47938,5769.167702,1742.821222,1195
241,고척제2동,2012-08-21,구로구,633,0,32.3752,107.1232,4.867259979,34.18230057,1076.202066,5765.036588,1732.862196,1203
242,고척제2동,2012-08-22,구로구,633,0,10.4992,26.3712,8.373220444,37.61809921,1083.972752,5715.06531,1844.766535,1211
243,고척제2동,2012-08-23,구로구,633,0,0.7504,0.7504,4.900400162,33.90710068,1091.747003,5803.174915,1631.816903,1199
262,공덕동,2012-07-05,마포구,738,0,6.3881,44.78485,4.830880165,37.11019897,1124.320531,1883.253719,862.5027324,1507
263,공덕동,2012-07-06,마포구,738,0,22.8772,87.9695,22.76549911,26.74010086,1178.560387,2037.675026,1015.048836,1384
264,공덕동,2012-07-13,마포구,738,1,51.60355,67.35455,2.271899939,28.75729942,1912.209819,2715.636994,1761.864808,1583.654367
265,공덕동,2012-07-13,마포구,738,1,51.60355,67.35455,8.428070068,57.32749939,2235.586604,2171.623157,2167.615398,1602.974382
266,공덕동,2012-07-13,마포구,738,1,51.60355,67.35455,19.12770081,39.64170074,1198.341908,2028.010956,1007.405096,1410.630255
267,공덕동,2012-07-13,마포구,738,1,51.60355,67.35455,1.042400002,24.63570023,1911.789678,2698.092643,1731.240945,1595.35208
268,공덕동,2012-07-13,마포구,738,1,51.60355,67.35455,4.676809788,29.81940079,1890.01258,2714.607448,1805.922792,1542.368737
269,공덕동,2012-08-14,마포구,738,0,8.69905,13.9214,19.07579994,51.3370018,1437.589081,2179.449083,1179.277739,1476
270,공덕동,2012-08-15,마포구,738,0,42.1049,155.42,17.81089973,51.00189972,1488.650624,2213.407025,1218.625579,1495
271,공덕동,2012-08-16,마포구,738,0,0,0,17.81089973,51.00189972,1501.322168,2230.70419,1236.200488,1491
272,공덕동,2012-08-20,마포구,738,0,10.71415,73.0378,4.15294981,82.0381012,1686.715646,2307.24922,1342.559621,1629
273,공덕동,2012-08-21,마포구,738,0,33.81785,158.53605,0.563111007,28.07220078,1739.154066,2475.118002,1494.406557,1516
274,공덕동,2012-08-22,마포구,738,0,7.69905,22.2378,8.031579971,26.19989967,1880.423616,2534.745249,1576.704022,1643
275,공덕동,2012-08-23,마포구,738,0,0,0,6.419990063,75.5266037,2193.805566,2540.568772,1534.652291,2058
294,광희동,2012-07-05,중구,501,0,7,46,0.572784007,42.02959824,2791.831769,1677.424878,2908.51793,1402
295,광희동,2012-07-06,중구,501,0,17.5,69.5,1.874590039,37.44829941,2994.232633,1401.190733,3122.797416,1124
296,광희동,2012-07-13,중구,501,1,48,64.5,2.174079895,30.5284996,2011.86783,2223.987072,2626.705216,1972.858941
297,광희동,2012-07-13,중구,501,1,48,64.5,0.600311995,30.9375,2001.628549,2249.458255,2616.380437,1996.434302
298,광희동,2012-07-13,중구,501,1,48,64.5,5.170760155,42.13890076,2640.103019,1766.286852,2903.105048,1494.213281
299,광희동,2012-08-14,중구,501,0,9.5,13.5,6.156280041,32.34500122,2225.851231,2197.612844,2665.974479,1930
300,광희동,2012-08-15,중구,501,0,41.5,161.5,3.959290028,38.27880096,2791.367469,1614.562854,2998.174359,1341
301,광희동,2012-08-16,중구,501,0,0,0,3.351819992,41.11819839,2596.294545,1784.553064,2917.664412,1514
302,광희동,2012-08-20,중구,501,0,12,84,4.429979801,35.71110153,2589.246279,1764.370889,2958.456303,1496
303,광희동,2012-08-21,중구,501,0,37,172.5,0.085164599,38.88769913,2821.299365,1421.472159,3185.873697,1150
304,광희동,2012-08-22,중구,501,0,8.5,25,0.489592999,30.93420029,1974.341659,2377.332727,2585.426727,2116
305,광희동,2012-08-23,중구,501,0,0,0,2.989419937,33.64120102,2433.684955,1893.61632,2923.91741,1628
324,구로제2동,2012-07-05,구로구,633,0,14.1702,50.3116,1.311929941,15.09609985,860.454364,8337.96349,782.4907695,451
325,구로제2동,2012-07-06,구로구,633,0,35.0995,133.2515,1.253370047,23.13800049,1009.64152,8075.468705,963.7951049,650
326,구로제2동,2012-07-13,구로구,633,1,43.1648,58.7721,2.925410032,18.03039932,469.9084869,7493.068834,466.4912438,1240.097606
327,구로제2동,2012-07-13,구로구,633,1,43.1648,58.7721,6.53302002,24.63500023,993.3327233,7998.601846,949.123057,1084.878744
328,구로제2동,2012-08-14,구로구,633,0,5.8534,12.8874,3.587670088,17.30690002,864.7145534,8282.34117,745.0569138,594
329,구로제2동,2012-08-15,구로구,633,0,45.8429,158.4555,1.459830046,22.46629906,782.949714,7843.210343,735.6041985,869
330,구로제2동,2012-08-16,구로구,633,0,0,0,2.606950045,24.08860016,673.6044688,7734.735601,626.2808031,969
331,구로제2동,2012-08-20,구로구,633,0,13.7906,71.8168,3.444789886,28.40929985,785.855483,7822.121594,745.6042538,923
332,구로제2동,2012-08-21,구로구,633,0,25.9895,121.369,0.375164986,21.59020042,852.6931619,7820.027904,890.4833145,1081
333,구로제2동,2012-08-22,구로구,633,0,11.1466,31.233,0.356162012,17.51600075,520.6698287,7514.883247,566.1280004,1265
334,구로제2동,2012-08-23,구로구,633,0,0,0,3.216109991,19.1019001,1010.494575,7947.311532,1020.301775,1220
353,구로제5동,2012-07-05,구로구,633,0,12.0731,44.4394,6.664619923,23.49180031,460.0844614,7419.083935,602.6728218,1404
354,구로제5동,2012-07-06,구로구,633,0,33.52245,124.78255,4.157100201,22.39640045,523.1962286,7434.039424,760.848672,1483
355,구로제5동,2012-07-13,구로구,633,1,48.9185,65.27655,5.767240047,20.42620087,629.6320616,7401.501391,847.2659656,1421.737029
356,구로제5동,2012-08-14,구로구,633,0,6.4297,14.2931,1.763530016,19.96520042,438.2652965,7351.535182,708.9983227,1539
357,구로제5동,2012-08-15,구로구,633,0,47.90725,159.61295,4.521460056,20.06520081,21.06472219,6952.161827,564.3279524,1469
358,구로제5동,2012-08-16,구로구,633,0,0,0,2.986020088,23.56060028,671.4218423,7503.842714,965.3180811,1626
359,구로제5동,2012-08-20,구로구,633,0,12.8197,68.6292,0.702314973,17.18090057,546.0885541,7358.624184,811.5538686,1505
360,구로제5동,2012-08-21,구로구,633,0,28.7716,132.934,0.638926983,17.36580086,506.7896925,7315.65532,767.753212,1472
361,구로제5동,2012-08-22,구로구,633,0,10.3821,28.7285,3.752919912,31.91519928,932.4299786,7654.961811,1133.634285,1562
362,구로제5동,2012-08-23,구로구,633,0,0,0,5.023900032,18.74139977,380.6763589,7178.89228,630.5056676,1384
381,길동,2012-07-05,강동구,546,1,20.5,61,1.920349956,29.3234005,2283.38495,3132.053678,1973.597614,418.3640352
382,길동,2012-07-06,강동구,546,0,51.5,140,4.704030037,25.48489952,1608.164109,3805.030665,1766.467799,418
383,길동,2012-07-13,강동구,546,0,30,39,1.340199947,28.44389915,1876.934063,3485.766891,2100.381629,529
384,길동,2012-08-14,강동구,546,0,3,6.5,0.933996022,27.84630013,1857.914544,3511.245608,2026.325291,460
385,길동,2012-08-15,강동구,546,0,52,164,1.593610048,24.43889999,1670.182599,3756.208218,1733.347883,349
386,길동,2012-08-16,강동구,546,0,0,0,2.639849901,29.40889931,1956.204494,3410.616606,2076.466004,481
387,길동,2012-08-20,강동구,546,0,21.5,101,3.556010008,25.81369972,1757.378214,3692.152001,1683.68048,249
388,길동,2012-08-21,강동구,546,0,30.5,138.5,0.993791997,32.21089935,2362.496322,3002.84066,2460.640703,855
389,길동,2012-08-22,강동구,546,0,8,23,2.160180092,30.13579941,2212.112738,3150.673036,2219.838389,611
390,길동,2012-08-23,강동구,546,0,0,0,1.568349957,31.78149986,2306.090237,3054.350435,2318.291675,715
409,남영동,2012-07-05,용산구,579,0,6.50925,43.54625,1.875219941,21.96839905,2053.686476,1276.7853,484.0841068,912
410,남영동,2012-07-06,용산구,579,0,20.93525,78.5298,1.727560043,23.98360062,2159.657097,1409.200339,585.515796,1061
411,남영동,2012-07-13,용산구,579,1,45.4481,60.67215,0.910466015,27.55739975,2599.036836,2245.185488,896.9027916,1794.524593
413,남영동,2012-07-13,용산구,579,1,45.4481,60.67215,1.611089945,27.55739975,2603.239031,2245.609786,896.4768128,1795.053999
417,남영동,2012-08-14,용산구,579,0,8.5185,12.3222,3.277889967,19.06990051,2099.725476,1296.274275,314.2546808,894
418,남영동,2012-08-15,용산구,579,0,41.40185,156.10175,2.707309961,21.45660019,2128.246226,1326.278737,327.8895089,927
419,남영동,2012-08-16,용산구,579,0,0,0,7.247029781,39.47159958,2263.262885,1467.64559,404.4658537,1074
420,남영동,2012-08-20,용산구,579,0,11.31295,78.20915,3.339509964,20.07579994,2192.686899,1392.591576,248.5954813,977
421,남영동,2012-08-21,용산구,579,0,36.31295,172.00925,2.452559948,24.42939949,2346.961884,1787.601581,425.3033279,1343
422,남영동,2012-08-22,용산구,579,0,8.99075,27.1593,0.963111997,21.89579964,2257.17672,1772.792761,425.5101362,1323
423,남영동,2012-08-23,용산구,579,0,0,0,2.001790047,21.19029999,2193.058526,1791.430186,482.0515676,1340
442,내곡동,2012-07-05,서초구,583,0,8.233,34.7854,17.93799973,108.7070007,678.8363574,4806.86772,5236.596825,5419
443,내곡동,2012-07-06,서초구,583,1,50.3796,150.4844,5.454599857,55.36249924,832.7704779,3564.099375,3238.027135,3443.557434
446,내곡동,2012-07-06,서초구,583,1,50.3796,150.4844,0.56517899,30.55190086,65.8282279,2696.865167,2766.746294,2920.868656
447,내곡동,2012-07-06,서초구,583,1,50.3796,150.4844,4.48266983,93.18830109,921.9319604,5013.994947,5500.256629,5682.098177
448,내곡동,2012-07-06,서초구,583,1,50.3796,150.4844,6.442910194,61.2643013,851.644778,3552.685184,3484.152204,3691.55387
449,내곡동,2012-07-13,서초구,583,0,32.9214,39.568,14.27509975,82.46320343,287.9799346,4406.739462,4903.349995,5079
450,내곡동,2012-08-14,서초구,583,0,5.5,9.5,3.400470018,67.34649658,146.3127278,4229.537157,4768.391363,4941
451,내곡동,2012-08-15,서초구,583,0,57.9738,177.4398,19.96549988,81.44000244,120.2633734,4261.564426,4734.790335,4910
452,내곡동,2012-08-16,서초구,583,0,0,0,23.12369919,265.42099,806.025139,4435.52596,4841.583638,5038
453,내곡동,2012-08-20,서초구,583,0,8.1728,59.7252,26.67219925,258.1809998,1033.155193,4288.356434,4904.715589,5107
454,내곡동,2012-08-21,서초구,583,0,32.0602,125.7486,13.47739983,227.6519928,542.8461075,4250.767932,4266.166693,4457
455,내곡동,2012-08-22,서초구,583,0,5.8534,25.767,16.75849915,99.39659882,158.8019352,3666.650811,3674.328139,3857
456,내곡동,2012-08-23,서초구,583,0,0,0,10.47290039,68.56169891,114.1849302,3520.758496,3528.078631,3708
475,노량진제2동,2012-07-05,동작구,642,0,2.82285,11.12535,3.511460066,46.37929916,361.4690415,3129.24777,1162.384775,717
476,노량진제2동,2012-07-06,동작구,642,0,10.79325,37.02915,4.035439968,37.88219833,563.2864091,2864.488908,1026.542806,644
477,노량진제2동,2012-07-13,동작구,642,0,16.605,20.9223,6.498549938,45.97869873,447.4444393,3130.560047,993.5846448,608
478,노량진제2동,2012-08-14,동작구,642,0,2.82285,4.48335,8.945079803,31.67000008,514.3714568,2985.947997,1065.805893,586
479,노량진제2동,2012-08-15,동작구,642,1,16.2729,52.1397,5.627689838,30.12319946,572.3225648,2932.358412,1007.904205,536.9435159
480,노량진제2동,2012-08-16,동작구,642,0,0,0,1.113389969,53.28680038,475.4338513,3239.815666,892.1784587,640
481,노량진제2동,2012-08-20,동작구,642,0,3.321,21.2544,4.752140045,31.5230999,605.0393163,2860.285782,986.6885059,579
482,노량진제2동,2012-08-21,동작구,642,0,11.6235,51.4755,8.548700333,44.29779816,528.7849766,3099.434072,907.6635157,534
483,노량진제2동,2012-08-22,동작구,642,0,2.49075,5.9778,6.636270046,41.56200027,634.3525524,3153.98562,746.535315,510
484,노량진제2동,2012-08-23,동작구,642,0,0,0,2.86913991,30.76309967,671.1166915,3052.206658,763.3736373,422
503,도화동,2012-07-05,마포구,738,0,8.5,33.5,12.81750011,39.07799911,106.5833139,2062.113915,412.2707802,1290
504,도화동,2012-07-06,마포구,738,0,32.5,111.5,2.568799973,7.344910145,8.850891651,2261.516895,368.7585436,1167
505,도화동,2012-07-13,마포구,738,1,50,63,4.819769859,25.07839966,1014.686036,2018.265751,914.5813106,1285.35281
